,altitude,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,speed,timestamp,unknown_88,time_elapsed,time_interval,time_interval_float,speed_mph,difference_in_speed_mph,speed_kmh,difference_in_speed_kmh,speed_meters_sec,speed_feet_sec,pace_min_mile,pace_min_km,distance_total_miles,distance_total_km,distance_interval_miles,distance_interval_km,elevation_meters,elevation_feet,rise_meters,rise_feet,run_meters,run_feet,real_cadence,steps_per_second,steps_per_interval,stride_length,hr_%,hr_diff,average_hr,gradient_%
55,31.0,61.0,88.96,31.0,0.0,0.0,136.0,445909699.0,-1456519363.0,0.0,2020-07-11 00:54:26,300.0,0 days 00:09:32.000000000,0 days 00:00:10.000000000,10.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.055277181261433224,0.08896,0.0013732303787878748,0.0022099999999999937,31.0,101.70604,7.800000000000001,25.590552000000002,2.2099999999999937,7.250656399999979,122.0,2.033333333333333,20.333333333333332,0.10868852459016363,70.10309278350515,3.0,138.06589147286823,349.5001072285201
56,30.6,0.0,94.71,30.6,0.0,0.0,133.0,445909588.0,-1456519385.0,0.0,2020-07-11 00:55:26,300.0,0 days 00:10:32.000000000,0 days 00:01:00.000000000,60.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0588500656167979,0.09470999999999999,0.00357288446969697,0.00575,30.6,100.393704,-0.3999999999999986,-1.3123359999999953,5.75,18.86483,0.0,0.0,0.0,inf,68.55670103092784,-3.0,138.06589147286823,-6.39254873362954
57,29.8,0.0,96.1,29.8,0.0,0.0,130.0,445909566.0,-1456519526.0,0.0,2020-07-11 00:55:38,300.0,0 days 00:10:44.000000000,0 days 00:00:12.000000000,12.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.05971377157400779,0.09609999999999999,0.0008637059848484852,0.0013900000000000006,29.8,97.769032,-0.8000000000000007,-2.624672000000002,1.3900000000000006,4.560367600000002,0.0,0.0,0.0,inf,67.0103092783505,-3.0,138.06589147286823,-54.173237321450806
58,30.8,0.0,99.48,30.8,0.0,0.0,127.0,445909591.0,-1456519330.0,0.0,2020-07-11 00:56:04,300.0,0 days 00:11:10.000000000,0 days 00:00:26.000000000,26.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.061814006203769985,0.09948,0.002100234696969703,0.0033800000000000097,30.8,101.04987200000001,1.0,3.28084,3.3800000000000097,11.089239200000032,0.0,0.0,0.0,inf,65.4639175257732,-3.0,138.06589147286823,30.215101666608312
59,29.2,0.0,101.06,29.2,0.0,0.0,124.0,445909512.0,-1456519322.0,0.0,2020-07-11 00:56:25,300.0,0 days 00:11:31.000000000,0 days 00:00:21.000000000,21.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.06279577268750497,0.10106,0.0009817665151515141,0.0015799999999999983,29.2,95.800528,-1.6000000000000014,-5.249344000000004,1.5799999999999983,5.1837271999999945,0.0,0.0,0.0,inf,63.91752577319587,-3.0,138.06589147286823,-97.45665900389426
60,28.8,61.0,103.91,28.8,0.0,0.0,127.0,445909543.0,-1456519318.0,0.0,2020-07-11 00:56:51,300.0,0 days 00:11:57.000000000,0 days 00:00:26.000000000,26.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.06456668058538137,0.10391,0.001770907954545451,0.0028499999999999945,28.8,94.488192,-0.3999999999999986,-1.3123359999999953,2.8499999999999943,9.350393999999982,122.0,2.033333333333333,52.86666666666666,0.05390920554854971,65.4639175257732,3.0,138.06589147286823,-12.82841752417939
61,31.6,0.0,107.79,31.6,0.0,0.0,130.0,445909696.0,-1456518997.0,0.0,2020-07-11 00:57:15,300.0,0 days 00:12:21.000000000,0 days 00:00:24.000000000,24.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.06697760081126224,0.10779000000000001,0.002410920303030309,0.0038800000000000097,31.6,103.674544,2.8000000000000007,9.186352000000003,3.8800000000000097,12.729659200000032,0.0,0.0,0.0,inf,67.0103092783505,3.0,138.06589147286823,72.381907073572
62,33.0,0.0,111.94,33.0,0.0,0.0,133.0,445909394.0,-1456519069.0,0.0,2020-07-11 00:57:34,300.0,0 days 00:12:40.000000000,0 days 00:00:19.000000000,19.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.06955629125904716,0.11194,0.0025786905303030253,0.004149999999999991,33.0,108.26772,1.3999999999999986,4.593175999999995,4.1499999999999915,13.615485999999972,0.0,0.0,0.0,inf,68.55670103092784,3.0,138.06589147286823,34.218080205105416
63,33.2,61.0,114.07,33.2,0.0,0.0,130.0,445909327.0,-1456519254.0,0.0,2020-07-11 00:57:52,300.0,0 days 00:12:58.000000000,0 days 00:00:18.000000000,18.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.07087981189851268,0.11406999999999999,0.0013235206818181789,0.0021299999999999956,33.2,108.923888,0.20000000000000284,0.6561680000000093,2.1299999999999955,6.988189199999985,122.0,2.033333333333333,36.599999999999994,0.0581967213114753,67.0103092783505,-3.0,138.06589147286823,10.66799966344029
64,33.4,78.0,114.43,33.4,0.0,0.5,127.0,445909287.0,-1456519267.0,0.0,2020-07-11 00:57:55,300.0,0 days 00:13:01.000000000,0 days 00:00:03.000000000,3.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.07110350552771813,0.11443,0.00022369363636364485,0.00036000000000001363,33.4,109.580056,0.19999999999999574,0.656167999999986,0.36000000000001364,1.1811024000000447,156.0,2.6,7.800000000000001,0.0461538461538479,65.4639175257732,-3.0,138.06589147286823,59.024789899695726
65,33.4,50.0,115.15,33.4,0.0,0.0,130.0,445909211.0,-1456519284.0,0.0,2020-07-11 00:57:59,300.0,0 days 00:13:05.000000000,0 days 00:00:04.000000000,4.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.07155089278612901,0.11515,0.000447387272727272,0.0007199999999999989,33.4,109.580056,0.0,0.0,0.7199999999999989,2.362204799999996,100.0,1.6666666666666667,6.666666666666667,0.10799999999999982,67.0103092783505,3.0,138.06589147286823,4.061400578863307
66,34.6,0.0,118.68,34.6,0.0,0.0,133.0,445909187.0,-1456519176.0,0.0,2020-07-11 00:58:32,300.0,0 days 00:13:38.000000000,0 days 00:00:33.000000000,33.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.07374433309472679,0.11868000000000001,0.0021934403787878796,0.003530000000000001,34.6,113.517064,1.2000000000000028,3.9370080000000094,3.530000000000001,11.581365200000004,0.0,0.0,0.0,inf,68.55670103092784,3.0,138.06589147286823,34.5593852335
67,35.4,0.0,120.05,35.4,0.0,0.0,136.0,445909288.0,-1456519298.0,0.0,2020-07-11 00:58:37,300.0,0 days 00:13:43.000000000,0 days 00:00:05.000000000,5.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.07459561162809195,0.12005,0.0008512785606060547,0.0013699999999999904,35.4,116.141736,0.7999999999999972,2.6246719999999906,1.3699999999999903,4.494750799999968,0.0,0.0,0.0,inf,70.10309278350515,3.0,138.06589147286823,59.29966865667687
68,36.4,0.0,120.2,36.4,0.0,0.0,139.0,445909305.0,-1456519290.0,0.0,2020-07-11 00:58:43,300.0,0 days 00:13:49.000000000,0 days 00:00:06.000000000,6.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.07468881730692754,0.1202,9.320568181818535e-05,0.00015000000000000568,36.4,119.42257599999999,1.0,3.28084,0.15000000000000568,0.49212600000001866,0.0,0.0,0.0,inf,71.64948453608247,3.0,138.06589147286823,570.9663146019417
69,35.6,0.0,128.19,35.6,0.0,0.0,142.0,445909437.0,-1456519096.0,0.0,2020-07-11 00:59:36,300.0,0 days 00:14:42.000000000,0 days 00:00:53.000000000,53.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.07965357313290383,0.12819,0.004964755984848482,0.007989999999999995,35.6,116.797904,-0.7999999999999972,-2.6246719999999906,7.989999999999995,26.21391159999998,0.0,0.0,0.0,inf,73.19587628865979,3.0,138.06589147286823,-9.594438251438042
70,33.6,0.0,134.27,33.6,0.0,0.0,139.0,445909029.0,-1456519105.0,0.0,2020-07-11 01:00:08,300.0,0 days 00:15:14.000000000,0 days 00:00:32.000000000,32.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.08343150998170684,0.13427,0.003777936969696977,0.0060800000000000125,33.6,110.236224,-2.0,-6.56168,6.0800000000000125,19.94750720000004,0.0,0.0,0.0,inf,71.64948453608247,-3.0,138.06589147286823,-32.23183778180655
71,33.6,0.0,135.76,33.6,0.0,0.0,142.0,445908934.0,-1456519047.0,0.0,2020-07-11 01:00:13,300.0,0 days 00:15:19.000000000,0 days 00:00:05.000000000,5.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.08435735305814045,0.13576,0.0009258431060605941,0.0014899999999999807,33.6,110.236224,0.0,0.0,1.4899999999999807,4.888451599999937,0.0,0.0,0.0,inf,73.19587628865979,3.0,138.06589147286823,2.004630053943017
72,34.0,0.0,136.54,34.0,0.0,0.0,145.0,445908994.0,-1456519219.0,0.0,2020-07-11 01:00:19,300.0,0 days 00:15:25.000000000,0 days 00:00:06.000000000,6.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.08484202258808557,0.13654,0.00048466954545454613,0.0007800000000000012,34.0,111.54856,0.3999999999999986,1.3123359999999953,0.7800000000000011,2.5590552000000035,0.0,0.0,0.0,inf,74.74226804123711,3.0,138.06589147286823,53.11420387211192
73,30.4,0.0,162.39,30.4,0.0,0.0,142.0,445909086.0,-1456519251.0,0.0,2020-07-11 01:02:08,300.0,0 days 00:17:14.000000000,0 days 00:01:49.000000000,109.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.10090446790742065,0.16238999999999998,0.01606244583333333,0.025849999999999995,30.4,99.73753599999999,-3.6000000000000014,-11.811024000000005,25.849999999999994,84.80971399999999,0.0,0.0,0.0,inf,73.19587628865979,-3.0,138.06589147286823,-13.792325339830974
74,15.8,0.0,165.89,15.8,0.0,0.0,139.0,445909356.0,-1456519028.0,0.0,2020-07-11 01:02:41,300.0,0 days 00:17:47.000000000,0 days 00:00:33.000000000,33.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.10307926708025132,0.16588999999999998,0.0021747992424242424,0.0035,15.8,51.837272,-14.599999999999998,-47.90026399999999,3.5,11.48294,0.0,0.0,0.0,inf,71.64948453608247,-3.0,138.06589147286823,-412.67816288437996
75,15.6,61.0,168.16,15.6,0.0,0.0,142.0,445909178.0,-1456518883.0,0.0,2020-07-11 01:03:04,300.0,0 days 00:18:10.000000000,0 days 00:00:23.000000000,23.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.10448977968663008,0.16816,0.0014105126515151578,0.0022700000000000103,15.6,51.181104,-0.20000000000000107,-0.6561680000000035,2.2700000000000102,7.447506800000034,122.0,2.033333333333333,46.766666666666666,0.048538845331432864,73.19587628865979,3.0,138.06589147286823,-7.368896971381345
76,23.8,0.0,178.21,23.8,0.0,0.0,139.0,445909724.0,-1456519516.0,0.0,2020-07-11 01:03:55,300.0,0 days 00:19:01.000000000,0 days 00:00:51.000000000,51.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.11073456016861528,0.17821,0.006244780681818189,0.010050000000000012,23.8,78.083992,8.200000000000001,26.902888000000004,10.050000000000011,32.972442000000036,0.0,0.0,0.0,inf,71.64948453608247,-3.0,138.06589147286823,81.6476993141298
77,24.4,0.0,179.83,24.4,0.0,0.0,142.0,445909746.0,-1456519400.0,0.0,2020-07-11 01:04:10,300.0,0 days 00:19:16.000000000,0 days 00:00:15.000000000,15.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.11174118150003977,0.17983000000000002,0.0010066213636363665,0.0016200000000000045,24.4,80.05249599999999,0.5999999999999979,1.968503999999993,1.6200000000000045,5.314960800000015,0.0,0.0,0.0,inf,73.19587628865979,3.0,138.06589147286823,38.19979638633741
78,31.6,63.0,187.7,31.6,0.0,0.0,145.0,445909875.0,-1456518797.0,0.0,2020-07-11 01:05:01,300.0,0 days 00:20:07.000000000,0 days 00:00:51.000000000,51.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.11663137278294758,0.18769999999999998,0.004890191439393924,0.007869999999999976,31.6,103.674544,7.200000000000003,23.62204800000001,7.869999999999976,25.82021079999992,126.0,2.1,107.10000000000001,0.07348272642390266,74.74226804123711,3.0,138.06589147286823,91.51950261145285
79,41.0,0.0,206.7,41.0,0.0,0.0,148.0,445909640.0,-1456519270.0,0.0,2020-07-11 01:06:18,300.0,0 days 00:21:24.000000000,0 days 00:01:17.000000000,77.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.12843742543545691,0.2067,0.01180605303030303,0.019,41.0,134.51444,9.399999999999999,30.839895999999996,19.0,62.33596,0.0,0.0,0.0,inf,76.28865979381443,3.0,138.06589147286823,49.55460923480635
80,27.4,61.0,225.56,27.4,0.0,0.0,151.0,445909935.0,-1456519365.0,0.0,2020-07-11 01:07:57,300.0,0 days 00:23:03.000000000,0 days 00:01:39.000000000,99.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.14015648612105305,0.22556,0.011719061060606068,0.018860000000000012,27.4,89.895016,-13.600000000000001,-44.619424,18.860000000000014,61.876642400000044,122.0,2.033333333333333,201.29999999999998,0.09369100844510689,77.83505154639175,3.0,138.06589147286823,-71.8325844641109
81,40.4,0.0,249.1,40.4,0.0,0.0,154.0,445909389.0,-1456519268.0,0.0,2020-07-11 01:10:34,300.0,0 days 00:25:40.000000000,0 days 00:02:37.000000000,157.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.15478356398631987,0.2491,0.014627078333333328,0.02353999999999999,40.4,132.54593599999998,13.0,42.65092,23.539999999999992,77.23097359999997,0.0,0.0,0.0,inf,79.38144329896907,3.0,138.06589147286823,55.28304896448377
82,35.8,0.0,259.35,35.8,0.0,0.0,157.0,445909258.0,-1456519231.0,0.0,2020-07-11 01:11:45,300.0,0 days 00:26:51.000000000,0 days 00:01:11.000000000,71.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.16115261870675257,0.25935,0.006369054924242442,0.010250000000000028,35.8,117.454072,-4.600000000000001,-15.091864000000005,10.250000000000028,33.628610000000094,0.0,0.0,0.0,inf,80.9278350515464,3.0,138.06589147286823,-44.448508254564786
83,30.4,0.0,263.97,30.4,0.0,0.0,154.0,445909041.0,-1456518989.0,0.0,2020-07-11 01:12:11,300.0,0 days 00:27:17.000000000,0 days 00:00:26.000000000,26.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.16402335361488907,0.26397000000000004,0.0028707350000000027,0.004620000000000004,30.4,99.73753599999999,-5.399999999999999,-17.716535999999994,4.6200000000000045,15.157480800000014,0.0,0.0,0.0,inf,79.38144329896907,-3.0,138.06589147286823,-115.46162981243913
84,32.4,0.0,272.71,32.4,0.0,0.0,151.0,445909762.0,-1456519011.0,0.0,2020-07-11 01:12:36,300.0,0 days 00:27:42.000000000,0 days 00:00:25.000000000,25.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.16945413783504332,0.27270999999999995,0.005430784393939364,0.008739999999999953,32.4,106.299216,2.0,6.56168,8.739999999999952,28.67454159999984,0.0,0.0,0.0,inf,77.83505154639175,-3.0,138.06589147286823,23.15129843806108
85,31.0,0.0,275.84,31.0,0.0,0.0,154.0,445909699.0,-1456519442.0,0.0,2020-07-11 01:12:44,300.0,0 days 00:27:50.000000000,0 days 00:00:08.000000000,8.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.1713990296667462,0.27584,0.001944891893939391,0.0031299999999999956,31.0,101.70604,-1.3999999999999986,-4.593175999999995,3.1299999999999955,10.269029199999984,0.0,0.0,0.0,inf,79.38144329896907,3.0,138.06589147286823,-43.332658374614304
86,27.8,0.0,280.08,27.8,0.0,0.0,151.0,445909857.0,-1456519665.0,0.0,2020-07-11 01:13:27,300.0,0 days 00:28:33.000000000,0 days 00:00:43.000000000,43.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.17403364352183248,0.28008,0.002634613939393945,0.004240000000000009,27.8,91.207352,-3.1999999999999993,-10.498687999999998,4.240000000000009,13.91076160000003,0.0,0.0,0.0,inf,77.83505154639175,-3.0,138.06589147286823,-74.21929154800533
87,27.6,0.0,281.61,27.6,0.0,0.0,148.0,445909746.0,-1456519547.0,0.0,2020-07-11 01:13:40,300.0,0 days 00:28:46.000000000,0 days 00:00:13.000000000,13.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.17498434144595562,0.28161,0.000950697954545473,0.0015300000000000296,27.6,90.551184,-0.1999999999999993,-0.6561679999999976,1.5300000000000296,5.019685200000097,0.0,0.0,0.0,inf,76.28865979381443,-3.0,138.06589147286823,-10.863324174697052
88,27.2,61.0,282.72,27.2,0.0,0.0,151.0,445909730.0,-1456519376.0,0.0,2020-07-11 01:13:47,300.0,0 days 00:28:53.000000000,0 days 00:00:07.000000000,7.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.17567406346933906,0.28272,0.0006897220454545539,0.0011100000000000135,27.2,89.23884799999999,-0.40000000000000213,-1.312336000000007,1.1100000000000136,3.641732400000045,122.0,2.033333333333333,14.233333333333333,0.07798594847775273,77.83505154639175,3.0,138.06589147286823,-32.400392930290586
89,27.0,51.0,284.89,27.0,0.0,0.0,148.0,445909884.0,-1456519321.0,0.0,2020-07-11 01:14:03,300.0,0 days 00:29:09.000000000,0 days 00:00:16.000000000,16.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.17702243895649405,0.28489,0.0013483755303030048,0.0021699999999999593,27.0,88.58268,-0.1999999999999993,-0.6561679999999976,2.169999999999959,7.119422799999866,102.0,1.7,27.2,0.07977941176470438,76.28865979381443,-3.0,138.06589147286823,-7.703773769836669
90,28.6,61.0,290.52,28.6,0.0,0.0,151.0,445910330.0,-1456518997.0,0.0,2020-07-11 01:14:23,300.0,0 days 00:29:29.000000000,0 days 00:00:20.000000000,20.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.18052075876879026,0.29052,0.0034983199242424215,0.005629999999999995,28.6,93.832024,1.6000000000000014,5.249344000000004,5.6299999999999955,18.471129199999986,122.0,2.033333333333333,40.666666666666664,0.13844262295081958,77.83505154639175,3.0,138.06589147286823,28.80462433054425
91,34.4,61.0,308.02,34.4,0.0,0.0,148.0,445909466.0,-1456519577.0,0.0,2020-07-11 01:15:51,300.0,0 days 00:30:57.000000000,0 days 00:01:28.000000000,88.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.1913947546329436,0.30801999999999996,0.010873996212121212,0.0175,34.4,112.860896,5.799999999999997,19.02887199999999,17.5,57.414699999999996,122.0,2.033333333333333,178.93333333333334,0.09780178837555886,76.28865979381443,-3.0,138.06589147286823,33.259100716860196
92,34.8,0.0,309.51,34.8,0.0,0.0,145.0,445909536.0,-1456519409.0,0.0,2020-07-11 01:16:03,300.0,0 days 00:31:09.000000000,0 days 00:00:12.000000000,12.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.19232059770937723,0.30951,0.0009258431060606118,0.0014900000000000091,34.8,114.17323199999998,0.3999999999999986,1.3123359999999953,1.490000000000009,4.88845160000003,0.0,0.0,0.0,inf,74.74226804123711,-3.0,138.06589147286823,28.31211191865602
93,33.0,0.0,310.29,33.0,0.0,0.0,142.0,445909609.0,-1456519508.0,0.0,2020-07-11 01:16:09,300.0,0 days 00:31:15.000000000,0 days 00:00:06.000000000,6.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.19280526723932237,0.31029,0.0004846695454545638,0.0007800000000000296,33.0,108.26772,-1.7999999999999972,-5.905511999999991,0.7800000000000296,2.559055200000097,0.0,0.0,0.0,inf,73.19587628865979,-3.0,138.06589147286823,-218.32987897354593
94,33.0,51.0,313.59,33.0,0.0,0.0,139.0,445909750.0,-1456519228.0,0.0,2020-07-11 01:16:29,300.0,0 days 00:31:35.000000000,0 days 00:00:20.000000000,20.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.19485579217370555,0.31359,0.002050524999999972,0.0032999999999999544,33.0,108.26772,0.0,0.0,3.2999999999999545,10.82677199999985,102.0,1.7,34.0,0.09705882352941042,71.64948453608247,-3.0,138.06589147286823,0.9151833679699857
95,34.8,0.0,316.19,34.8,0.0,0.0,136.0,445909487.0,-1456519044.0,0.0,2020-07-11 01:16:44,300.0,0 days 00:31:50.000000000,0 days 00:00:15.000000000,15.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.1964713572735226,0.31618999999999997,0.0016155651515151657,0.002600000000000023,34.8,114.17323199999998,1.7999999999999972,5.905511999999991,2.6000000000000227,8.530184000000075,0.0,0.0,0.0,inf,70.10309278350515,-3.0,138.06589147286823,69.58729964505899
96,36.0,0.0,316.81,36.0,0.0,0.0,133.0,445909444.0,-1456519010.0,0.0,2020-07-11 01:16:52,300.0,0 days 00:31:58.000000000,0 days 00:00:08.000000000,8.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.19685660741270977,0.31681,0.00038525015151515433,0.0006200000000000046,36.0,118.11024,1.2000000000000028,3.9370080000000094,0.6200000000000045,2.034120800000015,0.0,0.0,0.0,inf,68.55670103092784,-3.0,138.06589147286823,189.16492449724404
97,35.0,0.0,319.64,35.0,0.0,0.0,137.0,445909301.0,-1456519057.0,0.0,2020-07-11 01:17:19,300.0,0 days 00:32:25.000000000,0 days 00:00:27.000000000,27.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.19861508788674143,0.31964,0.0017584805303030202,0.002829999999999984,35.0,114.82939999999999,-1.0,-3.28084,2.829999999999984,9.284777199999947,0.0,0.0,0.0,inf,70.61855670103093,4.0,138.06589147286823,-33.89361230653422
98,35.0,0.0,319.67,35.0,0.0,0.0,140.0,445909287.0,-1456519041.0,0.0,2020-07-11 01:17:22,300.0,0 days 00:32:28.000000000,0 days 00:00:03.000000000,3.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.19863372902250856,0.31967,1.8641136363654733e-05,3.000000000002956e-05,35.0,114.82939999999999,0.0,0.0,0.03000000000002956,0.09842520000009698,0.0,0.0,0.0,inf,72.16494845360825,3.0,138.06589147286823,50.39682459685116
99,35.0,0.0,319.8,35.0,0.0,0.0,143.0,445909283.0,-1456519056.0,0.0,2020-07-11 01:17:25,300.0,0 days 00:32:31.000000000,0 days 00:00:03.000000000,3.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.1987145072774994,0.31980000000000003,8.077825757575476e-05,0.00012999999999999546,35.0,114.82939999999999,0.0,0.0,0.12999999999999545,0.4265091999999851,0.0,0.0,0.0,inf,73.71134020618557,3.0,138.06589147286823,18.993020444847463
100,35.0,0.0,320.13,35.0,0.0,0.0,146.0,445909299.0,-1456519097.0,0.0,2020-07-11 01:17:29,300.0,0 days 00:32:35.000000000,0 days 00:00:04.000000000,4.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.19891955977093773,0.32012999999999997,0.00020505249999999012,0.00032999999999998406,35.0,114.82939999999999,0.0,0.0,0.3299999999999841,1.0826771999999478,0.0,0.0,0.0,inf,75.25773195876289,3.0,138.06589147286823,8.455392561893001
101,35.0,0.0,320.47,35.0,0.0,0.0,149.0,445909351.0,-1456519110.0,0.0,2020-07-11 01:17:32,300.0,0 days 00:32:38.000000000,0 days 00:00:03.000000000,3.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.19913082597629841,0.32047000000000003,0.00021126621212123187,0.00034000000000003185,35.0,114.82939999999999,0.0,0.0,0.34000000000003183,1.1154856000001043,0.0,0.0,0.0,inf,76.80412371134021,3.0,138.06589147286823,8.227164517620892
102,34.8,0.0,321.38,34.8,0.0,0.0,152.0,445909455.0,-1456519109.0,0.0,2020-07-11 01:17:35,300.0,0 days 00:32:41.000000000,0 days 00:00:03.000000000,3.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.1996962737612344,0.32138,0.0005654478030302833,0.0009099999999999681,34.8,114.17323199999998,-0.20000000000000284,-0.6561680000000093,0.9099999999999682,2.9855643999998955,0.0,0.0,0.0,inf,78.35051546391753,3.0,138.06589147286823,-18.02483850280448
103,34.8,0.0,322.29,34.8,0.0,0.0,155.0,445909534.0,-1456519094.0,0.0,2020-07-11 01:17:40,300.0,0 days 00:32:46.000000000,0 days 00:00:05.000000000,5.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.20026172154617036,0.32229,0.0005654478030303185,0.000910000000000025,34.8,114.17323199999998,0.0,0.0,0.910000000000025,2.985564400000082,0.0,0.0,0.0,inf,79.89690721649485,3.0,138.06589147286823,3.240898164368157
104,35.2,0.0,322.73,35.2,0.0,0.0,158.0,445909540.0,-1456519023.0,0.0,2020-07-11 01:17:47,300.0,0 days 00:32:53.000000000,0 days 00:00:07.000000000,7.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.2005351248707548,0.32273,0.0002734033333333319,0.00043999999999999774,35.2,115.48556800000001,0.4000000000000057,1.3123360000000186,0.4399999999999977,1.4435695999999925,0.0,0.0,0.0,inf,81.44329896907216,3.0,138.06589147286823,91.49804453262266
105,35.2,61.0,323.21,35.2,0.0,0.0,161.0,445909515.0,-1456519073.0,0.0,2020-07-11 01:17:57,300.0,0 days 00:33:03.000000000,0 days 00:00:10.000000000,10.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.2008333830430287,0.32321,0.00029825818181815784,0.00047999999999996136,35.2,115.48556800000001,0.0,0.0,0.47999999999996135,1.5748031999998733,122.0,2.033333333333333,20.333333333333332,0.02360655737704728,82.9896907216495,3.0,138.06589147286823,5.970850784140343
106,35.2,0.0,326.37,35.2,0.0,0.0,158.0,445909598.0,-1456518776.0,0.0,2020-07-11 01:18:12,300.0,0 days 00:33:18.000000000,0 days 00:00:15.000000000,15.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.20279691601049868,0.32637,0.0019635330303030456,0.003160000000000025,35.2,115.48556800000001,0.0,0.0,3.160000000000025,10.367454400000081,0.0,0.0,0.0,inf,81.44329896907216,-3.0,138.06589147286823,0.9553421125961555
107,35.6,0.0,329.81,35.6,0.0,0.0,155.0,445909803.0,-1456519185.0,0.0,2020-07-11 01:18:31,300.0,0 days 00:33:37.000000000,0 days 00:00:19.000000000,19.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.2049344329117951,0.32981,0.0021375169696969685,0.0034399999999999977,35.6,116.797904,0.3999999999999986,1.3123359999999953,3.4399999999999977,11.286089599999993,0.0,0.0,0.0,inf,79.89690721649485,-3.0,138.06589147286823,12.40404783043334
108,36.2,0.0,333.88,36.2,0.0,0.0,152.0,445909478.0,-1456519350.0,0.0,2020-07-11 01:18:52,300.0,0 days 00:33:58.000000000,0 days 00:00:21.000000000,21.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.20746341366420107,0.33388,0.002528980833333329,0.004069999999999993,36.2,118.76640800000001,0.6000000000000014,1.9685040000000047,4.069999999999993,13.353018799999978,0.0,0.0,0.0,inf,78.35051546391753,-3.0,138.06589147286823,15.37576086640129
